id,text,label
3866,Il avait peut-tre peur de plonger encore si profondment en lui.,-1
1151,"Si dans trois secondes, t'es pas sorti de ma chambre,",-1
6618,dans l'Etat de New York. Il ne pourra bénéficier d'une remise de peine,-1
4507,Il est à Meudon. Il faut que tu viennes au Marquis.,0
2870,"Et attention, Tommy, je tiens pas à me faire entuber.",-1
9661,"Et oui. Personne n'est à l'abri d'avoir un cousin homo et un père alcolo ... Ha, ha, ha ...",-1
2848,Je vis un mariage minable depuis plus de 20 ans...,-1
5739,"Et vous devez être Leigh Anne. C'est bien moi, Coach Saban.",0
4910,alors même que trois survivants tentaient de s'enfuir à son bord.,1
6477,Et je ne pourrai maîtriserr le chi qu'en sachant qui je suis vraiment.,0
8352,"Red, je te le dis, après la banque on ira libérer Pierpont et Makley.",-1
6385,Je serai heureuse de faire partie d'un ciel aussi beau.,1
903,"Je t'aime, Adam, Alex, Peter, Brian... peu importe ton nom.",-1
3903,L'écoute pas. Il a tué plus de stars que la coke.,-1
4443,Ne souhaitez-vous pas au moins conduire vos hommes sur le champ,-1
9627,"Quoi qu'il en soit, c'est vous que nous devons nous inquiéter sur. Vous ne pouvez pas prendre n'importe qui.",-1
9674,"Je ne veux pas vous affoler, mais si la moelle épinière est touchée, c'est paralysé à tous les coups.",-1
6782,"Papa avait dit la mme chose. Oui, mais je ne suis pas papa.",-1
5929,"Il faudra aller plus loin. Et plus loin, c'est très loin.",1
781,"Vous allez pas vous fâcher, si je dis quelque chose?",0
4152,Tu crois que je vais gaspiller mon fric si durement gagné,-1
9662,"Tiens. Avale ça, manant. Les blagues les plus courtes sont ... On ne séquestre pas un Maréchal des logis.",-1
5419,"T'as pas vu ce qu'ils lui ont fait, ces salopards !",-1
4489,C'est uniquement parce que vous me l'avez tellement gentiment proposé tout-à-l'heure.,1
7952,"Ne le dites à personne, mais je pense qu'il a un léger syndrome d'Asperger.",-1
1355,J'aimerais qu'on puisse faire un truc un peu plus amusant.,1
5250,Comme si j'avais un rôle à jouer dans une intrigue inconnue.,0
3046,"Mike, tu aimes le barbecue? Je vais te dire, Mike.",0
4115,"Je leur dirai que t'es passé, qu'on a fumé un joint.",0
9745,"Quoi, je m'entasse dans la voiture avec les 3 chiens pour venir te voir et tu me fous dehors ?",-1
4296,Fais vite. Il ne faut pas que Franck le voie !,0
331,Même trois olives peuvent être joliment disposées dans un plat,1
7878,Je leur ai dit je sais pas combien de fois. Ils écoutent pas !,-1
222,"Dites donc, vous la voulez la clé ou pas ?",0
9330,Juste quelques trucs dont on auras besoin au cas où Melancholia passerait un peu trop près.,-1
2139,Pourquoi pas ? On le fait et on verra bien.,1
2538,"Certains méditent 50 années durant dans une grotte, comme ceci,",0
5080,"C'est peut-être pas le moment, mais je veux des heures sup.",0
6930,"Oui, euh, il y a eu un malentendu avec la réservation, ma chérie.",-1
9240,Est-ce que vous savez qu'il y a un garçon de couleur sur vos cartes?,0
6708,Sauf que je vois plus les sous-titres quand t'es à côté de moi.,0
6906,Bien. Rejoins les autres en ville. Tout le monde est déjà en place.,1
7477,"Et là, tu dis : ""Je proteste !"" Je n'ai pas le temps.",-1
2090,"Mais je suis plus que fatiguée d'entendre parler d'elle, d'accord?",-1
6992,Vous n'irez pas à sa recherche. Les patients ont besoin de vous ici.,0
5887,"Père d'Indy, donnez-moi votre main ! Sallah, attrape mon père !",1
4948,"Alta, va dans mon bureau. Vous refusez de confronter la réalité.",-1
7597,"Oui, mais il y avait un mètre. Là, il y en a dix !",1
8224,"Je répète, j'ai un demi et un perroquet, c'est pour vous ? OK !",0
6949,"Ils sont à Antigua. Tu crois que c'est la même chose, là-bas ?",0
3541,Mon disque fonctionne très bien. C'est le mécanisme qui est défectueux.,1
2268,Probablement pas sanglant. Il est le meilleur de la classe.,1
1603,"Tu ne vas pas comprendre les raisons, mais. . .",0
3418,"Je veux pas être le mec mignon, sans expérience, jamais embrassé.",-1
123,De nombreuses zones autour de la rivière Arakawa sont inondées.,-1
8307,Je ne dis pas que je le croie. Ni que je n'y crois pas.,-1
1362,"Longues jambes les invita donc à des pourparlers de trêve,",1
6115,"De plus, je pourrais aussi le savoir par le serveur avec un billet.",0
6030,Tu ne peux pas imaginer tout ce que j'ai vu en sept ans.,-1
9210,"Mais, Jean-Pierre, mais maîtriser-toi ! Si tu es assez con pour imaginer des trucs dégueulasses !",-1
2445,"le vent se lève, les rideaux bougent... On voit rien.",-1
9080,"On ne peut pas le laisser là. Si on découvre le garçon mort, il est cuit.",-1
4892,Quand c'est la dernière fois que tu t'es fait pincer ?,-1
9243,Il ne veut pas en parler. C'est un oignon. Il faut le peler couche après couche.,-1
614,"Quand j'ai lu votre histoire, c'tait comme si j'y tais.",1
9320,"Mais qu'est-ce que vous faites là, vous ? Je croyais que vous appeliez d'une cabine téléphonique.",-1
115,Je suis à l'université. Ce sont mes plus jeunes frères.,1
5879,Un regret. Se retrouver tous les deux ! J'ai grandi solitaire.,-1
9980,"Eh  ! Eh, je veux pas vous importuner, messieurs-dames, mais euh, comme je vois que vous êtes du show-biz euh, est-ce que des fois vous connaissez pas euh ... Eddie Barclay ?",-1
2208,Ou quand t'avais la super cote chez Russell Simmons ?,1
4051,J'arrive dans une minute. Ce champagne me monte à la tête.,0
8813,Parce qu'il a de grosses portes et des verrous. Tu as déjà fait la fermeture.,-1
4213,"Le 19 septembre 1992, Carine emporta les cendres de son frère",0
7547,"Pour moi, c'est juste le pire bruit que j'ai entendu de ma vie.",-1
506,Hawaii Police d'état ! Je me croyais meilleur que ça.,1
6327,"des femmes et des enfants même, du haut des murs de la ville.",0
5797,je vais te raconter ce que je ne t'ai jamais dit,0
5135,C'est pour ça que tu mets quelque chose dans sa tasse?,0
2530,Je crois que tu ne me feras pas de mal.,1
822,Allez-vous poster des photos pendant que vous êtes ici ?,-1
9710,"Monsieur dit être un copain de cousin Hubert. Madame confirme. Ouais, ouais. Et Hubert serait devenu cascadeur ... et catcheur.",0
599,"Rory Jansen avait tout ce dont il avait toujours rv,",1
1459,"Tenez, mon cher successeur. Je vous souhaite bien du plaisir.",1
7242,II a donné un coup de pied dans la tête de mon joueur.,-1
3345,mais j'ai eu un contretemps. Ce n'est pas ma faute.,-1
8303,"Quand elle trouve un cadavre, la police veut savoir depuis quand il est mort.",-1
3151,"Malgré mon silence, je te l'ai transmise, comme un virus.",-1
825,Quel genre de serviteur ne s'écarte pas du chemin ?,-1
1453,Vous avez les clefs ? Maman est allée les chercher.,0
7479,J'ai passé toute la semaine avec l'homme le plus ennuyeux de la terre.,-1
3184,"(RIANT) Oh, qu'est-ce que tu fais là, toi, coquine ?",-1
5867,"Donnez-lui une fleur, elle vous suivra au bout du monde !",1
6945,"Oui, bon, désolé pour le manque de place, tout le monde, hein ?",-1
5595,ça donne de l'espoir. Qu'importe que ce soit vrai ou pas.,-1
7857,Récemment il s'est convaincu que sa famille décédée depuis longtemps était toujours en vie.,1
5343,"Qui te l'a dit ? Personne. Mais bon, enfin, papa !",1
2751,Comment faisses-tu pour vivre dans un si pitoyable logis ?,-1
8772,"Je ne négocierai pas avec toi, Severus. Tu étais d'accord. Rien de plus à discuter.",-1
4690,Tu croyais vraiment pouvoir me renvoyer au Royaume des Esprits ?,-1
1897,"Et même si elle en sniffait plus qu'elle en mélangeait,",-1
3691,Je lui ai dit d'y aller seule. Je n'avais pas envie.,-1
9962,"ça veut dire quoi, on l'appelle. Qui l'appelle ? ça ne peut pas être moi, il me connait. Il reconnaîtra ma voix. Même chose pour moi, il me connaît, Meneaux.",-1
7610,"C'est toi qui devrais te faire du souci, avec une femme jeune et belle.",1
1736,"""Cher Raoul, je suis à New York pour une conférence.",0
9007,"Ce n'est pas pour me vanter, mais je fais un civet de rat du tonnerre.",1
7829,"Oui ! Je suis le Guerrier Dragon. J'affronte les fous, c'est mon travail !",-1
4898,"Il était à cran, il n'avait pas touché à son assiette.",-1
5085,"Si tu veux écouter Jimmy, viens à la ""battle"" au Shelter.",0
2366,"Pas obligé de la jouer ce soir. Non, c'est impossible.",-1
1701,C'est le pire match de sa vie. Que ressent-il ?,-1
8059,"Hier soir, j'ai regardé un western, j'ai bu une tisane et au lit !",0
2660,"""Tu me plais, je te veux"", et quoi encore ?",1
3858,Et j'ai pas encore fini. Ne vous moquez pas de moi.,1
7207,Parce qu'il y a une différence entre un Bunny Williams et un La-Z-Boy.,0
5387,Il a de la chance. On coupe que sous le genou.,0
316,J'ai regardé et j'ai repensé à quand on était petits.,0
9637,"Non ! Là, ça dépasse les bornes. S'il a réveillé Florian et Ondine, là, je fais un malheur !",-1
8261,Je dis juste que les 3 kilos de ferraille que t'as dans le froc...,-1
1964,"Commandant, aucune ""épouse"" ne figure sur la liste du Belerephon.",-1
7193,"Je te dis, deux Blacks qui bossent chez un prêteur sur gages !",0
3258,"Je l'ai toujours su, mais je ne l'ai jamais suivie.",-1
3721,Je ne veux pas être libre pour en aimer un autre.,-1
9975,"Enfin, Jean-Pierre, il est amnésique ! Il l'appelle Godefroy comme il l'appellerait Henri, ou Suzanne ! Je comprends pas. Mais qui est amnésique ? Ton cousin Hubert ou l'autre putois, là ?",-1
3852,Il me faut une rponse mercredi. Aprs je passe mes commandes.,1
5165,tu es père et tu veux le meilleur pour tes enfants.,1
3705,"il faut parfois ne pas hésiter à détruire, mon cher Aydin.",-1
789,"Je gonfle, je gonfle, et je me mets à étouffer.",-1
1608,"Amanda, va dehors. ll y a trop de fumée ici.",-1
3174,Cendrillon. Je t'ai bien recommandé de ne jamais nous interrompre.,1
8516,Tu es condamnée à la solitude et à l'ennui jusqu'à la fin de ta vie.,-1
7447,On a déjà fait la moitié. Je sais que celle-ci est sûre !,1
2081,Tu ne peux pas attraper ça juste en étant mouillée!,1
7516,"vous profitez que je suis étourdi, et vous sautez sur moi, ja ?",-1
9657,"Hub ! C'est une infirmière qui lui fait une piqûre ! OK ? Oui ! Et qu'il sorte, lui.",0
688,"Ce serait juste pour la fin de semaine, et je...",0
9041,"Et même maintenant, ça fait dix ans que tu ne lui as pas apporté de fleurs.",-1
3563,un de nous deux doit trouver un endroit où se cacher...,-1
6835,"Duckers sur Turl street. Ils font un truc en bois, adapté au pied.",1
5363,Tu veux savoir pourquoi ? Parce que t'es pas sage !,-1
2065,Tu dois feindre la passion pour toutes sortes de cinglés.,0
8101,"Et au cas où je ne vous reverrais pas, bonsoir et bonne nuit !",1
7512,On dirait un mec d'ABBA qu'aurait chié et mis un trench coat dessus.,0
1439,Il nous jette ses 1.200 F. à la face !,-1
3254,"Les bornes? Vous vous imaginez parler à qui, bon sang?",-1
3932,Les hommes en noir et le gars aux yeux bleus !,0
3037,"Et encore mieux, pour son premier match au Tiger Stadium,",1
9502,"Ils ne vont pas vous la passer, qu'est-ce que vous croyez. C'est un hôpital, pas une clinique.",-1
5177,"Le procureur et moi, on se partage le million, c'est tout.",0
6006,Ils m'ont mis en probation jusqu'à ce que je sois diplômé du secondaire.,1
343,"ça me paraît logique de commencer par ça, non ?",1
6192,On ne retrouve pas un petit avion de tourisme dans la forêt tropicale.,0
9750,"Pierre, je t'en prie, réponds-moi, ne me laisse pas comme ça. Je te dis, ça ne va pas du tout.",-1
3531,et décorez-le à l'aide des crayons et du matériel devant vous.,0
6,Ces brutes me collent un sac sur la tête !,-1
4007,On est français! Ouvrez! On va rester ici combien de temps?,-1
9527,"Le test de base a montré une assise solide dans la tranche d'âge de 9 à 11 ans,",1
9866,"On s'était dit au revoir, je crois ? Oui, oui. Je file... Je vous apporte un peu d'eau pour les cachets et je file.",-1
386,Je n'ai pas pu m'arrêter et j'ai relu les anciens.,-1
4133,"ça sent la pisse dans l'escalier, mais tu crois quoi ?",0
3004,"Quel goût ont ces mots, en sortant de ta bouche?",0
5398,Je vais te montrer de quoi sont capables les vraies putes.,0
5634,Il faut leur raser la tête et leur arracher les dents.,-1
5576,Je cherche simplement une nouvelle robe. Pas pour une occasion spéciale.,-1
732,"D'accord. Ne triche pas. Bon, tu peux ouvrir les yeux.",-1
9348,ma faculté à mener à bien mon travail si je ne peux pas contrôler ma propre famille?,-1
9680,"Ah, elle aussi, mais vous couchez avec tous vos auteurs, dites-moi ! Mais je vous emmerde, mon petit vieux.",-1
7865,"""P. -S: Une grosse bise à Rachel de la part de son grand frère.""",1
9035,"Tout ce que je souhaite, c'est avoir la chance de vivre un seul de ces moments.",1
8518,"Tu es sûre que c'est tout ? S'il y a autre chose, je prends aussi.",1
9321,Je t'ai déjà dit de ne pas monter sur les tables quand y a du monde.,-1
587,"""Je me demande ce qui est arrivé à ce porte-clefs""",0
8189,Tout est laid. Il n'y a plus un seul hectare sauvage pour chasser !,-1
5691,"Oui, et le Duc de Wellington avait les Russiens qui I'aidaient.",-1
241,"D'accord. Après, on peut aller à la fête foraine ?",1
7300,"Il n'est jamais trop pour faire la cour à sa femme, ma biche.",1
8747,Comment vont Fred et George je le fais? La moitié de la ruelle est fermée.,-1
8702,"Rien d'autre à faire que de jeter des boîtes de conserve. Les nôtres, en plus.",-1
2472,"-Je vous crois si j'en prends à témoin notre amour,",-1
6275,C'est l que j'entre en sècne. On va encore me drainer les pectoraux.,-1
6017,Tu leur as donné des noms ? Tu ne me l'as jamais dit.,-1
4921,On est assez loin du croiseur? Oui. On n'aura pas d'interférences.,-1
5140,Ils étaient à la mode quand Voldemort est arrivé au pouvoir.,-1
5754,Est-ce que c'était pour que j'aille à I'école que vous vouliez?,-1
9172,"Bref, si je ne gagne pas cette course... Mais esprons que oui. N'est-ce pas, Tink ?",-1
4223,"La Marine enseigne la métallurgie et le nucléaire, pas la philosophie.",-1
5594,Vous comprenez ? C'est le mot "vierge" qui a retenu l'attention.,-1
1096,"J'ai mes indignations, mais je suis pur dans ma tête",1
1495,Et puis bon débarras. On n'a pas besoin de lui.,0
3470,Hina... C'est en échange de Hina que le ciel s'est éclairci!,1
3451,"Il y a toujours eu un autre monde, dans le ciel.",0
7291,"Mais moi, la ressemblance avec le père, il faut la chercher loin !",0
8985,"Entendu, à demain ! A demain, M. Leblanc. Et voila, on a les droits !",1
9929,"Oui, je reproduis avec des allumettes tous les grands chefs-d'oeuvre du Génie civil, le Pont de Tancarville, le Golden Gate de San Francisco... Mais elle s'en fout !",0
6678,"Oui, Central Park peut être un peu dangereux à 2 heures du matin.",0
5680,"Bon, alors, allons les chercher. Dis-moi juste où je dois aller.",0
3475,Tu as mangé cela pour le dûner trois nuits de suite.,0
5241,"J'irais à la maison et j'expliquerai à maman, papa et Leon...",0
9545,Longue vie à mon sire ! Longue vie à notre sire ! Longue vie à notre sire !,1
9483,"Pour pas cher, à mon avis ! Il a marché, il a marché à fond, le gars.",1
9126,Tu veux l'aile ou la cuisse ? Ou tu préfères le cœur et les poumons ?,0
3120,choisiriez-vous pour parler de la mer si chère à Ulysse?,1
9115,Tout cela fait partie de la nouvelle campagne de remise en forme pour les officiers d'élite.,0
4723,"EMILE: Oh. Cela rime. C'est mieux que des rimes, mon ami.",1
2969,"Vous devez tous penser que, dans la plupart des cas,",1
4980,"Elle ne l'a même pas rencontrée. Hunter, tes parents veulent ...",-1
3305,"Réfléchissez, bon sang ! J'aurais plus de 111 ans !",1
4592,ce qu’il en est de la richesse de ce garçon meunier.,0
4034,Tu penses que c'est fini ? Que je vais abandonner ?,-1
3740,"Un peu de morale et de conscience, s'il vous plaît !",-1
3593,Vous avez déjà vu la peau d'un homme de 82 ans?,0
8827,"Suis-moi : en juin, on te file la came. De la pure à 100 %.",1
7998,Mais c'est Poudlard dont nous parlons. C'est Dumbledore. Qu'est-ce qui pourrait être plus sûr?,1
4850,Il a du talent. Je vois ce que tu veux dire.,1
6505,J'ai entendu dire que les Ascot célébraient la succession de Hamish ce soir.,0
78,Tu es stupide ou quelque chose? Nous avions un accord.,-1
8198,"Oh, mon pauvre Jacquard ! Vous tombez mal. On est en pleine inondation, là.",-1
2959,Il y a des gitans qui te trouveront pas drôle...,-1
6881,"La momie peut briser des murs, se muer en une nuée de scarabées",0
8877,"Qu’est-ce qui lui prend, la grosse brute, là ! Mais je le fous dehors !",-1
4245,Il t'a spécifiquement demandé. On ne peut rien faire sans toi.,-1
6790,Mais tout le monde m'a dit que la stabilit de la structure primait.,1
9425,"Comme vous, Madame la Comtesse ! Et qui fait du cheval, comme ''Keou_n Coster'' ! Pardon ?",0
8710,"Vous ne pouvez atteindre un tel niveau d'anxiété, d'hostilité et de paranoça nulle part ailleurs.",-1
6917,Tu vas me dire ce que tu sais et me conduire à lui.,1
4058,"J'adorerais être à ta disposition, mais tu es riche et séduisant.",1
7040,"On s'est rencontrés, genre, comme ça, je suis, genre, dans le domaine aussi.",0
7124,"Elle a de nouveau des bleus sur les bras. Je sais, j'ai vu.",-1
6071,On n'avait pas dit qu'on viendrait tous les deux sans prévenir papa ?,0
739,et vous me parlerez de votre idée d'extraterrestres en chemin.,-1
2599,OK. Reste là-haut. On a quelques questions à te poser.,0
7464,"Et si tu vois un long tunnel, t'approche pas de la lumière !",0
3478,La voiture du suspect a été retrouvée. En route pour l'appréhender.,0
205,Oui ! Les petits vont jouer avec Combat Carl !,1
9192,"N'est-ce pas toi que j'ai vue arpenter un terrain vague, à deux pâtés de maison ?",-1
3488,"Je n'ai personne, ni fils ni frère, pour m'aider un peu.",-1
181,"Tu n'étais pas là quand Andy était tout petit, mais...",0
9436,"Jacquard! Vous avez vu le temps qu'il fait? Je me fous du temps qu'il fait, ma pauvre!",-1
2993,"Avant, ou après qu'il se soit retourné dans sa tombe?",0
5574,Je ne l'ai pas lu tout de suite. La lumière changeait.,-1
921,"Edward m'a dit. T'inquiète pas, je garderai bien ton secret.",1
4358,"C'est là toute la question, ils ne trouvent pas ça indigne.",-1
266,"""Ridicule, on n'avait déjà pas de plan en attaquant l'Irak.""",-1
1689,On sait que Custer est mort à Little Big Horn.,0
8040,"Je n'ai pas pu me dbarrasser de celles de mon pre, moi non plus.",-1
3844,"Tu sais... Tes trois derniers films c'était de la merde, Mick.",-1
7497,Tu as besoin de te laver. Pas vrai ? Je suis tellement fatiguée...,-1
3073,"Le parking va être envahi, on ferait bien d'y aller.",-1
6519,"Il regarde le receveur, refuse le signal et il choisit la balle courbe.",-1
8846,Mais pourquoi vous ont-ils attaché avec des liettes ? C'est une demande de rançon ?,-1
7990,"Je peux dire : mon frérot, mon pote, mon acolyte, mon 505, mon compère.",1
584,Donc il n'y a pas de raison de s'en faire.,1
7066,"ça vous convient comme ça, cousin Hubert ? C'est pas trop rapide ?",0
7895,ça fait quinze jours que tu rentres pas. Tu sors pas ce soir !,-1
5066,Mme Simone m'a raconté. Je suis désolée de pas t'avoir cru.,-1
3591,Mon plan consistait à vendre des draps de luxe en gros,0
6918,"Quand j'ai réalisé que cela ne venait pas de toi mais de moi,",-1
318,"""Les ânes guident les chameaux !"", je leur ai dit.",0
9822,"Je ne sais pas si c'est l'homme le plus méchant que j'aie rencontré, mais je suis sûr que c'est le plus malheureux.",-1
3068,"J'imagine que la dernière chose qu'ils veulent, à Hurt Village,",0
1027,Il est bien meilleur shérif que ne mérite cette ville.,1
8933,"Hier soir. Il est venu ici, il m'a fait un sac et il est parti.",0
7455,"Allez dire au Seigneur Farquaad que s'il veut me sauver dans les règles,",-1
8666,C'est ici que le cheval a été effrayé et frappé dans la boutique de lingerie.,-1
3566,Je ne voudrais surtout pas qu'elle se casse dans la voiture.,0
1930,"Si j'avait été des affranchis, j'aurais rien entendu du tout.",-1
9418,"Je ne sais pas ce qui se passe, mais il y a une piste criminelle à suivre.",1
1368,Le temps est peut-être venu de réinstituer une vieille coutume.,0
992,T'as besoin de la permission de ton grand frère ?,0
1209,"On n'a plus qu'à retrouver Rémi éventré dans le bois,",0
3731,Je ne veux pas aller là. Je veux un médecin privé.,-1
1583,Faites comme je vous dis et cela vous portera chance.,1
3223,Arrêtez ! Vous n'êtes pas en colère ! Non ?,-1
5403,parce qu'il y a plein de belles nanas sur cette île.,-1
2307,"Seulement, je peux le détruire, mais pour ce faire ...",0
1275,"C'est vrai ! Un peu plus musclé, il serait canon.",1
3830,"Et donc, vous étudiez? Ou vous regardez juste des TV réalités?",-1
3693,Tu ne penses pas qu'un regard extérieur peut être pertinent ?,0
552,Léna est dans sa chambre à pleurer toutes ses larmes.,-1
4814,Je te demande quoi ? De me rendre un service !,0
2895,"Ben, je sais pas. Je suis pas un chien, Sol.",0
2463,Le bruit court déjà qu'il est mort. Vous m'entendez ?,-1
3725,"Tu en uses et abuses pour blesser et humilier les gens,",-1
9222,C'est ... ça n'est point la peine de pousser des criements dans la petite boîte !,-1
5905,Surtout pour ceux sur le nez desquels ça va tomber !,1
5492,"Mais regardez cette boufigue, il a au moins 40 de fièvre.",-1
1431,je suis allé rendre hommage aux armées du roi d'Angleterre,0
7889,"Quel effet ? Tu ne sais pas où il est, ni avec qui !",-1
3276,"un seul mot me viendra aux lèvres, pourquoi ?",0
7458,Vous êtes jaloux parce que vous n'êtes pas à la hauteur de Farquaad.,0
1982,Filez avant que je vous fasse escorter par les gardes...,-1
9360,Vous plaisantez ? Il a menacé de nous laisser choir et il l'a fait. C'est un lâche.,-1
8540,C'est pour divertir les gens. C'est faux. Tout ce qui semble réel est faux !,-1
8757,"Pour ceux qui ne savent pas, Marcus ' oncle a inventé la potion de Wolfsbane.",1
929,Je trouve que tu es une femme brillante et exceptionnelle.,1
1083,"Vous en faites pas pour moi, j'ai fait la fac",-1
8358,"Oui, je fais ça avant d'aller au bureau, c'est vraiment idéal contre le stress.",1
2595,Tu sais ce que les journalistes racontent sur nous !,1
13,"Je traverse les trucs d'ados typiques : passer mes exams,",0
2715,"Si t'avais besoin de fric, il fallait me demander !",1
3271,Fournier y en a des pages dans l'annuaire !,0
7343,"A dûner mercredi soir ? Oh, eh bien, j'en serais ravi, M. Michaux.",1
5526,"Oh, regardez ! C'était votre fillot ! C'était un homme bon.",1
4364,"Nos annonceurs et nos concurrents seraient sans doute ravis de l'apprendre,",1
4625,"Quand ils ont l'occasion, ils s'en prennent à nous. . .",0
6343,"Déjà en 34, à Milan, nous avons refusé de jouer devant les fascistes.",-1
9138,"Je ne peux pas y aller, mais je sais que yu aimes ce genre de chose.",-1
1113,Ne débattons pas de nos motivations en présence de l'équipage.,-1
53,"Qu'est-ce que tu racontes ? Il va bien. Allez, debout.",1
3853,Il t'a donn de l'argent ? a marche pas comme a.,-1
4328,C'est quoi le problème ? T'es son pote ou quoi ?,0
3728,"Mais enfin, pourquoi je te mentirais ? Tu es folle ?",-1
8075,La reine Elizabeth a visité une fabrique de chocolat dans le nord de l'Angleterre,0
8047,"Deux semaines. C'est ce qu'il a dit, et il se fout pas de toi.",-1
644,"-Si on demande pardon, on va peut-être pas en enfer.",-1
1271,"Je suis patriote, j'aime mon pays, et ils m'ont choppé.",1
6002,"Ce n'est pas cher, mais j'en ai choisi un qui vous irait bien.",1
9408,"Je lui ai dit de se joindre à nous ce soir. Oh, tu n'as pas fait ça.",0
3965,"Non, non ! Attendez ! Ne prenons pas de décisions hitives.",-1
5031,"Je suis passé par ta chambre. C'est quoi, le délire ?",-1
5381,Tu t'es caché derrière les arbres en attendant ta future proie.,0
364,"Si, mais il y a aussi le moteur qui couine.",0
1447,Qu'est-ce qu'il y a ? Goethe ! Sale traître !,-1
7430,"Si un spectateur ne supporte pas la vue d'un homme qui se noie,",-1
9675,"Sa femme l'a quitté, en plus, c'est un homme brisé, le coeur, les reins, tout... Mais arrêtez, enfin !",-1
7665,C'est en partant de là que M. Meyer a mis sur pied une théorie,0
1281,Mon père croit que je me paye ça en bossant.,0
2048,Vous pensez que mon meilleur travail est encore à venir?,1
3587,"Bon sang, l'auvent est sorti. Mais qu'est-ce qui se passe ?",0
9671,"ça me paraît moins objectif, tout de même. Non, non, croyez-moi, docteur, il y a des cons totalement objectifs",-1
2482,"Jamais, avec tout son pouvoir, il ne pourra vous l'obtenir.",-1
2103,Et on peut enfin faire cette putain de colocation !,1
5925,"Que vous le veuillez ou non, grand-père viendra vivre avec nous.",1
1003,"Qu'est-ce qui se passe ? Dégage, toi ! Dégage !",-1
1148,Il y tient comme à la prunelle de ses yeux.,1
7244,"Dites à Michael Oher que s'il obtient les notes suffisantes, Clemson le veut.",1
303,Non. Elle te sucera tous les jours pendant un an.,-1
7908,Dis à ta mère de ne rien toucher dans le jardin. Rien du tout.,-1
2021,Qu'on l'enterre avec les autres victimes de la bêtise humaine.,-1
2785,"C'est pas une raison pour renier votre famille, mon vieux.",-1
10,"Casey, c'est bien que tu te fasses couper les cheveux.",1
1758,"Maintenant, si vous voulez bien m'excuser, c'est à mon tour.",1
319,Quand j'aurai le temps et que la météo le permettra.,0
8780,"Oui.  moins d'inclure les transmissions radio de Tink, ce que je ne fais pas.",0
9757,"Non mais, ça va pas, non ? Tu vas pas me le jouer tous les jours, ton sketch, la salope !",-1
4075,Tu as bien dit "mariage" ? Ne change pas de sujet.,0
354,"Si tu ne veux pas qu'on te vole ce tableau,",0
5061,"C'est mon bijou, c'est mon étoile. Elle est pas magnifique ?",1
2811,"Les scientifiques qui, depuis Darwin, se sont occupés de biologie.",1
6308,"Oui, j'en suis sûr. Et toi aussi, Bruno. Tes amis doivent te manquer.",1
936,Ce ne sera pas comme ça. Ce sera comment ?,-1
6899,Maya ne peut que regarder se jouer le destin du père de Kip.,-1
9663,"J'adore conduire la nuit, moi. J’ai dix sur dix à chaque îil et ... Je suis un peu nyctalope.",1
5568,"""Les pommes d'argent de la lune, les pommes d'or du soleil.""",0
695,écoutez-le. Il a besoin de savoir que je vais bien.,1
2559,"Le rond et le reste. C'est exactement pareil, non ?",0
6823,"J'ai passé un sale moment, mais là, je veux profiter de ma fête.",-1
5056,"-Tu peux leur faire confiance. Leur weed, c'est vraiment top quali.",1
1581,"S’il veut savoir à qui appartient le pré, répondez :",0
5327,"Tu ne peux pas faire ce boucan, ni venir avec moi.",-1
6529,Je n'étais pas très différent. Je n'ai pas de mal à le croire.,-1
2126,Qu'est-ce qui s'est passé ? Ils nous ont tout pris.,-1
8970,"Aux chiottes, l'OM, aux chiottes, l'OM, aux chiottes ! Tu vas voir mercredi, Auxerre !",1
6757,"Eh bien, c'est juste que tu ne peux pas casser un v_u incassable.",-1
7983,"Si j'ai envie de payer, je paye. Si j'ai pas envie, je paye pas.",0
6533,Ca ne se fait pas de se lever et de partir comme ça.,-1
8538,Tu as deux secondes pour me dire ce que tu as implanté en moi !,1
3753,"en arts martiaux mixtes, n'importe qui peut gagner un soir donné.",1
2593,Elle a même dit que tu étais un auditeur fidèle.,1
7775,"Je sais bien, patron, mais y a du suif. Ils ont raflé 50 otages.",-1
9887,"C'est pas pour vous les montrer, c'est juste pour les ranger, je ne vous embêterai plus avec ça. Mais vous ne m'embêtez pas du tout...",-1
9667,"Je ne sais pas si je suis con, mais il y aura des gros bonnets à ce diner mercredi.",-1
9386,"Ainsi, tu auras une vue sur le parc, et c'est à bonne distance de chez mes parents.",0
745,Vous savez que je ne ferais pas une telle chose.,-1
922,"Un grand merci à notre sponsor d'honneur, Edward Lewis Entreprises.",1
981,"Quelqu'un avec 1,3 million de dollars qui traîne ? Non.",-1
9630,"Il y a des soldats de 18 ans, assez grands pour être abandonnés sur le bord de la route,",-1
3571,"Si on se dépêche, on peut le sauver avant qu'ils l'enferment.",1
6982,"Il te manque rien. T'es belle, bien foutue. Tu veux quoi d'autre ?",1
153,Je viendrai vous rendre visite. Quelle est votre adresse ?,0
2803,La recherche sur les cellules souches peut sauver des vies.,1
6836,"La vérité c'est que je perds complètement la tête en ta présence, Cee,",-1
7752,"Depuis un an, à l'insu de sa famille, il dirige un réseau de résistance.",-1
8593,"J'ai fait une balançoire, mais je suis tombé et je me suis écorché le genou.",-1
